mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0004676342010498047,2.6852156423992465e-05,0.0014252185821533204,8.240297970127422e-05,kd_tree,manhattan,9,uniform,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}",0.43478260869565216,0.391304347826087,0.43478260869565216,0.43478260869565216,0.43478260869565216,0.42608695652173917,0.017391304347826077,88,0.6956521739130435,0.5760869565217391,0.6521739130434783,0.717391304347826,0.5652173913043478,0.6413043478260869,0.061487546190134565
0.000466156005859375,1.6138947926281937e-05,0.0012162685394287109,4.8384288383353504e-06,kd_tree,manhattan,9,distance,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}",0.5217391304347826,0.6956521739130435,0.6086956521739131,0.5217391304347826,0.6086956521739131,0.591304347826087,0.06507230237867724,70,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0005153656005859375,6.557604958550532e-05,0.001380777359008789,6.040617837550655e-05,kd_tree,minkowski,2,uniform,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 2, 'weights': 'uniform'}",0.782608695652174,0.8260869565217391,0.6521739130434783,0.5652173913043478,0.6956521739130435,0.7043478260869566,0.09284415871331578,19,0.8695652173913043,0.8695652173913043,0.8913043478260869,0.9239130434782609,0.8695652173913043,0.8847826086956522,0.021299910806810252
0.00045194625854492185,1.1217942521283091e-05,0.0011514663696289063,5.411053442573003e-05,kd_tree,minkowski,2,distance,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 2, 'weights': 'distance'}",0.782608695652174,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.7304347826086957,0.07480282840906631,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0004674434661865234,2.2569363086902897e-05,0.0013686180114746093,4.72801776135953e-05,kd_tree,minkowski,3,uniform,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'uniform'}",0.782608695652174,0.8260869565217391,0.6086956521739131,0.5217391304347826,0.6956521739130435,0.6869565217391305,0.1113586823901365,25,0.8152173913043478,0.8369565217391305,0.8478260869565217,0.8586956521739131,0.8478260869565217,0.8413043478260869,0.014744195615489734
0.0004986286163330078,3.177274439914482e-05,0.0012639999389648438,9.94729171702484e-05,kd_tree,minkowski,3,distance,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.782608695652174,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7217391304347827,0.07580693814853345,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0005799770355224609,7.852055925513526e-05,0.0015630245208740235,0.00010834548224957273,kd_tree,minkowski,5,uniform,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'uniform'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.5217391304347826,0.6956521739130435,0.6347826086956522,0.06507230237867724,55,0.7608695652173914,0.7391304347826086,0.782608695652174,0.8043478260869565,0.7391304347826086,0.7652173913043478,0.025351964760196986
0.0006217002868652344,9.74062423982849e-05,0.0015254497528076171,0.0002685578624445549,kd_tree,minkowski,5,distance,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'}",0.6956521739130435,0.8260869565217391,0.6521739130434783,0.5652173913043478,0.6956521739130435,0.6869565217391304,0.08430747578115357,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.000585174560546875,9.659873495948615e-05,0.0017460823059082032,0.00035387658119083427,kd_tree,minkowski,7,uniform,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'uniform'}",0.4782608695652174,0.6956521739130435,0.5217391304347826,0.4782608695652174,0.5217391304347826,0.5391304347826087,0.08064016083039742,73,0.6521739130434783,0.7065217391304348,0.717391304347826,0.7282608695652174,0.6521739130434783,0.691304347826087,0.032681079083419357
0.0006400108337402344,7.417762576371311e-05,0.001582193374633789,0.00012559001850601583,kd_tree,minkowski,7,distance,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'}",0.6521739130434783,0.782608695652174,0.6086956521739131,0.5652173913043478,0.6956521739130435,0.6608695652173913,0.07480282840906634,46,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0006295204162597656,8.69607181541433e-05,0.0016477108001708984,0.00020084848652077196,kd_tree,minkowski,9,uniform,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'uniform'}",0.391304347826087,0.5217391304347826,0.5652173913043478,0.391304347826087,0.43478260869565216,0.4608695652173913,0.07064381221422572,82,0.5978260869565217,0.5217391304347826,0.6195652173913043,0.6739130434782609,0.5760869565217391,0.5978260869565217,0.05004723666617973
0.000735616683959961,0.00014442874077838833,0.0016678810119628907,0.00016276866952764902,kd_tree,minkowski,9,distance,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.5217391304347826,0.6521739130434783,0.6347826086956522,0.07064381221422572,55,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0003938198089599609,8.26861481224016e-05,0.0013680458068847656,0.00022567710818399586,brute,euclidean,2,uniform,"{'algorithm': 'brute', 'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}",0.782608695652174,0.8260869565217391,0.6521739130434783,0.5652173913043478,0.6956521739130435,0.7043478260869566,0.09284415871331578,19,0.8695652173913043,0.8695652173913043,0.8913043478260869,0.9239130434782609,0.8695652173913043,0.8847826086956522,0.021299910806810252
0.0003872394561767578,2.9756090544466823e-05,0.0010379791259765626,5.392026850432077e-05,brute,euclidean,2,distance,"{'algorithm': 'brute', 'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'distance'}",0.782608695652174,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.7304347826086957,0.07480282840906631,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0003972053527832031,9.473747570456653e-05,0.0010978221893310548,0.00012121737038350215,brute,euclidean,3,uniform,"{'algorithm': 'brute', 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.782608695652174,0.8260869565217391,0.6086956521739131,0.5217391304347826,0.6956521739130435,0.6869565217391305,0.1113586823901365,25,0.8152173913043478,0.8369565217391305,0.8478260869565217,0.8586956521739131,0.8478260869565217,0.8413043478260869,0.014744195615489734
0.0004498004913330078,4.4145078320344844e-05,0.0009871959686279298,5.723249785616322e-05,brute,euclidean,3,distance,"{'algorithm': 'brute', 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.782608695652174,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7217391304347827,0.07580693814853345,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0004589557647705078,3.041346493036616e-05,0.0012701988220214845,4.4874556951751256e-05,brute,euclidean,5,uniform,"{'algorithm': 'brute', 'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.5217391304347826,0.6956521739130435,0.6347826086956522,0.06507230237867724,55,0.7608695652173914,0.7391304347826086,0.782608695652174,0.8043478260869565,0.7391304347826086,0.7652173913043478,0.025351964760196986
0.0004540920257568359,7.309115752628409e-05,0.0010260581970214845,7.300228949604434e-05,brute,euclidean,5,distance,"{'algorithm': 'brute', 'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'distance'}",0.6956521739130435,0.8260869565217391,0.6521739130434783,0.5652173913043478,0.6956521739130435,0.6869565217391304,0.08430747578115357,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0004851818084716797,8.245119797396582e-05,0.0015073776245117187,0.00026703522027356197,brute,euclidean,7,uniform,"{'algorithm': 'brute', 'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}",0.4782608695652174,0.6956521739130435,0.5217391304347826,0.4782608695652174,0.5217391304347826,0.5391304347826087,0.08064016083039742,73,0.6521739130434783,0.7065217391304348,0.717391304347826,0.7282608695652174,0.6521739130434783,0.691304347826087,0.032681079083419357
0.0004446983337402344,3.794359590874353e-05,0.0011575698852539062,0.00024282931228098334,brute,euclidean,7,distance,"{'algorithm': 'brute', 'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'distance'}",0.6521739130434783,0.782608695652174,0.6086956521739131,0.5652173913043478,0.6956521739130435,0.6608695652173913,0.07480282840906634,46,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0003939151763916016,7.60637326731529e-05,0.00129241943359375,0.00020850586831619902,brute,euclidean,9,uniform,"{'algorithm': 'brute', 'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}",0.391304347826087,0.5217391304347826,0.5652173913043478,0.391304347826087,0.43478260869565216,0.4608695652173913,0.07064381221422572,82,0.5978260869565217,0.5217391304347826,0.6195652173913043,0.6739130434782609,0.5760869565217391,0.5978260869565217,0.05004723666617973
