mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.007548856735229492,0.00027055815151031884,0.2551283836364746,0.001308073273271472,brute,manhattan,3,distance,"{'algorithm': 'brute', 'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}",0.782608695652174,0.8695652173913043,0.6086956521739131,0.5652173913043478,0.782608695652174,0.7217391304347827,0.11536086227323131,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.007467889785766601,0.00037240901463381107,0.25362720489501955,0.0020718887050189855,brute,manhattan,5,uniform,"{'algorithm': 'brute', 'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}",0.5217391304347826,0.6956521739130435,0.5652173913043478,0.5217391304347826,0.6956521739130435,0.6,0.07969696860792766,52,0.7065217391304348,0.7391304347826086,0.7717391304347826,0.7717391304347826,0.7608695652173914,0.75,0.02478642228476386
0.007895517349243163,0.0005001040836146349,0.25010051727294924,0.0008905455702952017,brute,manhattan,5,distance,"{'algorithm': 'brute', 'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}",0.782608695652174,0.8695652173913043,0.6521739130434783,0.5217391304347826,0.7391304347826086,0.7130434782608696,0.11859288432161615,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.007701683044433594,0.0005719763459528612,0.2502108573913574,0.001155675846510512,brute,manhattan,7,uniform,"{'algorithm': 'brute', 'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'uniform'}",0.5217391304347826,0.6956521739130435,0.6086956521739131,0.34782608695652173,0.5217391304347826,0.5391304347826087,0.11536086227323131,55,0.6739130434782609,0.6956521739130435,0.717391304347826,0.7065217391304348,0.6630434782608695,0.691304347826087,0.02016004020759937
0.007580089569091797,0.00021101827061223107,0.2506377696990967,0.0005213691783793324,brute,manhattan,7,distance,"{'algorithm': 'brute', 'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}",0.6956521739130435,0.8260869565217391,0.6086956521739131,0.5217391304347826,0.6956521739130435,0.6695652173913044,0.10140785904078783,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.007735204696655273,0.0005310158533356155,0.25066499710083007,0.001375481952270059,brute,manhattan,9,uniform,"{'algorithm': 'brute', 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}",0.391304347826087,0.6521739130434783,0.6521739130434783,0.30434782608695654,0.43478260869565216,0.48695652173913045,0.14128762442845147,64,0.6304347826086957,0.5652173913043478,0.6630434782608695,0.6630434782608695,0.6086956521739131,0.6260869565217392,0.036764205489755994
0.007369470596313476,0.0004250688723075572,0.2505955696105957,0.0007990899781744846,brute,manhattan,9,distance,"{'algorithm': 'brute', 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}",0.6521739130434783,0.782608695652174,0.6086956521739131,0.4782608695652174,0.7391304347826086,0.6521739130434783,0.1064995540340512,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.007400894165039062,0.0002894823210166365,0.06402897834777832,0.001351721597523569,brute,minkowski,3,uniform,"{'algorithm': 'brute', 'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'uniform'}",0.782608695652174,0.8260869565217391,0.6086956521739131,0.5217391304347826,0.6956521739130435,0.6869565217391305,0.1113586823901365,16,0.8152173913043478,0.8369565217391305,0.8478260869565217,0.8586956521739131,0.8478260869565217,0.8413043478260869,0.014744195615489734
0.007842397689819336,0.00013018026451411914,0.063728666305542,0.0018087161826650172,brute,minkowski,3,distance,"{'algorithm': 'brute', 'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.782608695652174,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7217391304347827,0.07580693814853345,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.00881195068359375,0.001102136418312719,0.0609950065612793,0.0007960145137664219,brute,minkowski,5,uniform,"{'algorithm': 'brute', 'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'uniform'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.5217391304347826,0.6956521739130435,0.6347826086956522,0.06507230237867724,40,0.7608695652173914,0.7391304347826086,0.782608695652174,0.8043478260869565,0.7391304347826086,0.7652173913043478,0.025351964760196986
0.008634138107299804,0.0005314037554256583,0.06248207092285156,0.001266004759935831,brute,minkowski,5,distance,"{'algorithm': 'brute', 'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'}",0.6956521739130435,0.8260869565217391,0.6521739130434783,0.5652173913043478,0.6956521739130435,0.6869565217391304,0.08430747578115357,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.008510112762451172,0.0007419404300970867,0.06179699897766113,0.0012390740916742831,brute,minkowski,7,uniform,"{'algorithm': 'brute', 'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'uniform'}",0.4782608695652174,0.6956521739130435,0.5217391304347826,0.4782608695652174,0.5217391304347826,0.5391304347826087,0.08064016083039742,55,0.6521739130434783,0.7065217391304348,0.717391304347826,0.7282608695652174,0.6521739130434783,0.691304347826087,0.032681079083419357
0.008345556259155274,0.00021613447807719018,0.0629002571105957,0.0009798055960319374,brute,minkowski,7,distance,"{'algorithm': 'brute', 'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'}",0.6521739130434783,0.782608695652174,0.6086956521739131,0.5652173913043478,0.6956521739130435,0.6608695652173913,0.07480282840906634,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.008304548263549805,0.00025973182129498344,0.06273674964904785,0.0014574301254719256,brute,minkowski,9,uniform,"{'algorithm': 'brute', 'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'uniform'}",0.391304347826087,0.5217391304347826,0.5652173913043478,0.391304347826087,0.43478260869565216,0.4608695652173913,0.07064381221422572,67,0.5978260869565217,0.5217391304347826,0.6195652173913043,0.6739130434782609,0.5760869565217391,0.5978260869565217,0.05004723666617973
0.008806133270263672,0.0009195155533010725,0.06181621551513672,0.000611985058459025,brute,minkowski,9,distance,"{'algorithm': 'brute', 'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.5217391304347826,0.6521739130434783,0.6347826086956522,0.07064381221422572,40,1.0,1.0,1.0,1.0,1.0,1.0,0.0
