mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_multi_class,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4.154861927032471,0.24024949649121935,0.00043354034423828127,1.6879361888143057e-05,0.001,7600,ovr,l2,newton-cg,"{'C': 0.001, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'newton-cg'}",0.9565217391304348,0.8695652173913043,0.8260869565217391,0.8695652173913043,0.8695652173913043,0.8782608695652174,0.0425998216136205,48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.8095648288726807,0.1368353289088238,0.0004986286163330078,0.00015505624099559893,0.001,7600,ovr,l2,lbfgs,"{'C': 0.001, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'lbfgs'}",0.9565217391304348,0.8260869565217391,0.8260869565217391,0.8695652173913043,0.6086956521739131,0.8173913043478261,0.11470353007193843,95,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.008897399902343,0.1660774156546717,0.0005010604858398437,6.11532454732007e-05,0.001,7600,ovr,l2,sag,"{'C': 0.001, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'sag'}",1.0,0.9130434782608695,0.8260869565217391,0.9565217391304348,0.9565217391304348,0.9304347826086957,0.05897678246195886,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.895174980163574,0.12278696155340875,0.00046238899230957033,3.7332604026739976e-05,0.001,7600,ovr,l2,saga,"{'C': 0.001, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'saga'}",1.0,0.9130434782608695,0.8260869565217391,0.9565217391304348,0.9565217391304348,0.9304347826086957,0.05897678246195886,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.1398989200592041,0.009961223527197782,0.00046749114990234374,4.584471249671583e-05,0.001,7600,ovr,l2,liblinear,"{'C': 0.001, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'liblinear'}",1.0,0.9130434782608695,0.8260869565217391,0.9565217391304348,0.9565217391304348,0.9304347826086957,0.05897678246195886,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.037185382843017575,0.002579392759018404,0.0004141807556152344,7.148239103756731e-05,0.001,7600,multinomial,none,newton-cg,"{'C': 0.001, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'newton-cg'}",0.9565217391304348,0.8695652173913043,0.8260869565217391,0.8695652173913043,0.8695652173913043,0.8782608695652174,0.0425998216136205,48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.026471948623657225,0.00161821692112739,0.0004233837127685547,6.566679611767556e-05,0.001,7600,multinomial,none,lbfgs,"{'C': 0.001, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'lbfgs'}",0.9130434782608695,0.8260869565217391,0.7391304347826086,0.782608695652174,0.8260869565217391,0.817391304347826,0.05768043113661564,96,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0745351791381836,0.04032621955283799,0.00047545433044433595,4.7130812424804735e-05,0.001,7600,multinomial,none,sag,"{'C': 0.001, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'sag'}",0.9130434782608695,0.8260869565217391,0.7391304347826086,0.782608695652174,0.8695652173913043,0.826086956521739,0.06148754619013456,92,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.4542956352233887,0.07925325522613941,0.0005822658538818359,6.931979084139036e-05,0.001,7600,multinomial,none,saga,"{'C': 0.001, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'saga'}",0.9130434782608695,0.8260869565217391,0.782608695652174,0.782608695652174,0.8695652173913043,0.8347826086956521,0.05070392952039389,69,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.00022330284118652344,4.310634283812195e-05,0.0,0.0,0.001,7600,multinomial,none,liblinear,"{'C': 0.001, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'liblinear'}",,,,,,,,111,,,,,,,
